id,id_local_vet,name_pet,breed,price,date,is_online,is_cat,is_dog,service_name,sale_by_publisher,name_client,is_suscribed
8803,79,Jennifer,Oriental Short Hair,40,2021-06-17,False,1,0,Baño médico,1,Angela Adams,1
8804,62,Gloria,Pixiebob,20,2021-06-05,True,1,0,Cortar uñas,1,Alexis Kelly,1
8805,81,Joshua,Somali,50,2021-05-03,True,1,0,Vacunación,1,Jacob Simpson,1
8806,74,Cynthia,german_short-haired_pointer,40,2021-06-12,0,0,1,Baño médico,0,Adam Huynh,0
8807,33,Anthony,basset,50,2021-05-03,0,0,1,Vacunación,1,Michael Nelson,0
8808,1,Marie,Siberian,30,2021-05-25,0,1,0,Desparasitación,0,Joanna Hernandez,0
8809,77,Miguel,Siberian,20,2021-06-13,False,1,0,servicio general,0,Sarah Sparks,1
8810,91,Lori,Dilute Tortoiseshell,40,2021-06-23,0,1,0,Baño médico,0,Victoria David,0
8811,81,Henry,labrador_retriever,30,2021-05-05,True,0,1,Peluquería,0,Brittany Miller,1
8812,41,Kim,Munchkin,30,2021-05-05,0,1,0,Peluquería,0,James Hicks,0
8813,95,Kristine,chihuahua,1000,2021-06-10,0,0,1,Operación de pata,1,Patty Cordova,0
8814,85,Jennifer,Cornish Rex,1000,2021-05-08,0,1,0,Operación de pata,0,Lawrence Graves,0
8815,48,Rodney,Exotic Shorthair,1000,2021-06-23,0,1,0,Operación de pata,0,Christopher Collins,0
8816,33,Jeffrey,American Bobtail,20,2021-05-15,0,1,0,servicio general,1,Tammy Walker,0
8817,31,Jeremy,Pixiebob,1000,2021-06-14,True,1,0,Operación de pata,0,Paul Nash,1
8818,1,Cheryl,Sphynx - Hairless Cat,20,2021-06-09,0,1,0,servicio general,1,Andrew Suarez,0
8819,1,Allison,papillon,40,2021-05-30,0,0,1,Baño médico,1,Brittany Little,0
8820,79,Dominique,Chartreux,20,2021-06-29,False,1,0,Cortar uñas,0,Robin Reed,1
8821,82,Elaine,vizsla,1000,2021-05-01,False,0,1,Operación de pata,1,Johnny Smith,1
8822,82,Jennifer,Javanese,30,2021-05-08,False,1,0,Desparasitación,1,Tyler Andersen,1
8823,80,Barbara,Burmilla,1000,2021-05-11,0,1,0,Operación de pata,1,Jose Haynes,0
8824,41,Harry,Chausie,50,2021-06-20,0,1,0,Vacunación,1,Justin Perry,0
8825,60,Jacob,Tortoiseshell,80,2021-05-23,True,1,0,castración,0,Stephen Harding,1
8826,22,Carla,Canadian Hairless,30,2021-05-14,True,1,0,Desparasitación,1,Alicia Collins,1
8827,82,Kim,greater_swiss_mountain_dog,20,2021-06-21,False,0,1,Cortar uñas,0,Darryl Giles,1
8828,13,Maria,eskimo_dog,20,2021-06-08,False,0,1,Cortar uñas,1,Jeffrey Silva,1
8829,77,Jason,lhasa,20,2021-05-17,False,0,1,servicio general,0,Stacy Brown,1
8830,77,Jasmin,Canadian Hairless,1000,2021-05-04,False,1,0,Operación de pata,0,Kevin Brock,1
8831,46,Alexa,Chartreux,20,2021-06-20,0,1,0,Cortar uñas,0,Kristen Beard,0
8832,87,Aaron,bedlington_terrier,40,2021-05-19,False,0,1,Baño médico,1,Rebecca Bell,1
8833,52,Aaron,newfoundland,1000,2021-05-10,0,0,1,Operación de pata,1,Stephanie Mccullough,0
8834,48,Tracey,airedale,80,2021-06-28,0,0,1,castración,0,Kristen Nelson,0
8835,85,William,Canadian Hairless,20,2021-06-10,0,1,0,servicio general,1,Shannon Brown,0
8836,97,Cassandra,Domestic Medium Hair,1000,2021-05-04,False,1,0,Operación de pata,0,Melissa Eaton,1
8837,82,Gloria,American Bobtail,80,2021-06-07,False,1,0,castración,0,Wayne Perez,1
8838,95,Mark,english_springer,80,2021-05-09,0,0,1,castración,0,Joanna Curry,0
8839,12,Michael,Dilute Tortoiseshell,30,2021-05-15,True,1,0,Peluquería,1,Larry Hunt,1
8840,66,Melissa,Balinese,80,2021-05-09,0,1,0,castración,1,Mrs. Laurie Owen DDS,0
8841,51,Michelle,Havana,50,2021-05-08,0,1,0,Vacunación,1,Kevin Carter,0
8842,14,Kristine,saluki,50,2021-06-18,False,0,1,Vacunación,1,Thomas Blackwell,1
8843,13,Kayla,lhasa,30,2021-06-12,False,0,1,Desparasitación,0,Lauren Cortez,1
8844,53,Mark,Siamese,50,2021-05-22,True,1,0,Vacunación,1,Amanda Bennett,1
8845,85,Russell,basset,30,2021-06-13,0,0,1,Desparasitación,1,Ashley Woods,0
8846,60,Gloria,Tabby,50,2021-06-28,True,1,0,Vacunación,1,Wayne Williamson,1
8847,48,Lisa,german_short-haired_pointer,1000,2021-06-18,0,0,1,Operación de pata,1,Timothy Smith,0
8848,90,Robert,Snowshoe,20,2021-05-20,0,1,0,servicio general,1,Lisa Bird,0
8849,14,Lance,Oriental Short Hair,80,2021-05-25,False,1,0,castración,0,Tamara Alvarado,1
8850,97,Kim,border_terrier,50,2021-06-27,True,0,1,Vacunación,1,Andrea Griffin,1
8851,8,Cody,Balinese,80,2021-06-14,0,1,0,castración,1,Kevin Bell,0
8852,73,Barbara,Dilute Calico,30,2021-05-21,True,1,0,Peluquería,0,Robert White,1
8853,22,Bonnie,Japanese Bobtail,1000,2021-05-26,True,1,0,Operación de pata,1,Beth Graham,1
8854,88,Judith,Havana,30,2021-06-04,0,1,0,Peluquería,0,Mrs. Lauren Gonzalez,0
8855,9,Olivia,Siberian,50,2021-06-24,True,1,0,Vacunación,1,Evan Thomas,1
8856,72,Kevin,Extra-Toes Cat - Hemingway Polydactyl,20,2021-05-07,True,1,0,Cortar uñas,0,Wesley Perkins,1
8857,36,Karen,soft-coated_wheaten_terrier,20,2021-05-13,True,0,1,Cortar uñas,0,Joel Tucker,1
8858,93,Lisa,Exotic Shorthair,40,2021-06-18,True,1,0,Baño médico,0,Stephanie Garza,1
8859,73,David,Domestic Short Hair,50,2021-06-05,True,1,0,Vacunación,1,Joshua Ryan,1
8860,49,Barbara,japanese_spaniel,50,2021-06-29,True,0,1,Vacunación,0,Jacob Johnson,1
8861,69,Alfred,tibetan_mastiff,20,2021-05-29,True,0,1,Cortar uñas,1,James Roberson,1
8862,66,Kristine,Tortoiseshell,40,2021-05-04,0,1,0,Baño médico,0,Jennifer Parker,0
8863,51,Cory,Oriental Short Hair,20,2021-05-17,0,1,0,servicio general,1,Brian Proctor,0
8864,60,Eric,Dilute Calico,1000,2021-06-22,False,1,0,Operación de pata,1,Dawn Peterson,1
8865,13,Gabrielle,Applehead Siamese,40,2021-06-25,False,1,0,Baño médico,1,Lisa Flores,1
8866,66,Bonnie,great_pyrenees,1000,2021-05-30,0,0,1,Operación de pata,0,Ashley Cox,0
8867,97,Angela,Exotic Shorthair,50,2021-05-02,True,1,0,Vacunación,0,Eddie Thomas,1
8868,66,Kristie,Canadian Hairless,20,2021-06-11,0,1,0,Cortar uñas,0,Nancy King,0
8869,49,Kim,Sphynx - Hairless Cat,1000,2021-05-14,True,1,0,Operación de pata,0,Christine Combs,1
8870,14,Aaron,Exotic Shorthair,1000,2021-06-18,False,1,0,Operación de pata,1,Melinda Price,1
8871,65,Keith,Chausie,50,2021-05-29,True,1,0,Vacunación,0,Taylor Kelly,1
8872,65,Matthew,greater_swiss_mountain_dog,30,2021-05-11,False,0,1,Peluquería,1,Andrea Cunningham,1
8873,65,Karen,Chausie,30,2021-06-23,True,1,0,Desparasitación,1,Raymond Lawson,1
8874,97,James,Domestic Medium Hair,20,2021-06-15,True,1,0,servicio general,1,Hannah Adams,1
8875,35,Hannah,toy_terrier,50,2021-05-19,0,0,1,Vacunación,0,Raymond Reed,0
8876,35,Joshua,german_short-haired_pointer,30,2021-06-30,0,0,1,Desparasitación,0,Amanda Olsen,0
8877,99,Curtis,Exotic Shorthair,20,2021-05-05,True,1,0,Cortar uñas,0,Jessica Mendoza,1
8878,82,Adrienne,Balinese,80,2021-06-07,False,1,0,castración,1,Meagan Hopkins,1
8879,53,Jose,Chartreux,20,2021-05-08,False,1,0,servicio general,0,Victoria Kaufman,1
8880,98,Jose,Birman,30,2021-05-07,0,1,0,Desparasitación,0,Erin Marshall,0
8881,72,Stefanie,Chausie,20,2021-06-09,True,1,0,Cortar uñas,1,Dr. Amber Taylor,1
8882,29,Brooke,saluki,20,2021-06-09,False,0,1,Cortar uñas,1,Crystal Bass,1
8883,46,Robert,samoyed,20,2021-06-27,0,0,1,servicio general,0,Jose Romero,0
8884,39,Ronald,Applehead Siamese,50,2021-05-04,0,1,0,Vacunación,0,Jon Lewis,0
8885,91,Russell,newfoundland,40,2021-06-03,0,0,1,Baño médico,0,Rebecca Wagner,0
8886,46,Martin,border_terrier,30,2021-05-25,0,0,1,Peluquería,0,Dennis Ortiz,0
8887,53,Richard,african_hunting_dog,30,2021-06-12,False,0,1,Peluquería,1,Janet White,1
8888,59,Renee,American Bobtail,40,2021-06-14,False,1,0,Baño médico,1,Albert Joseph,1
8889,73,Veronica,german_short-haired_pointer,80,2021-05-21,True,0,1,castración,1,Mary Williams,1
8890,10,April,Havana,40,2021-06-01,0,1,0,Baño médico,0,Breanna Archer,0
8891,62,Nicholas,Sphynx - Hairless Cat,20,2021-06-14,True,1,0,Cortar uñas,1,Tiffany Chen,1
8892,69,Dalton,Snowshoe,30,2021-05-01,True,1,0,Peluquería,0,Mrs. Amanda Powell,1
8893,36,Henry,greater_swiss_mountain_dog,30,2021-05-21,True,0,1,Desparasitación,1,Corey Wood,1
8894,41,Nicholas,miniature_schnauzer,20,2021-05-24,0,0,1,servicio general,1,Craig Kerr,0
8895,14,Sherry,Canadian Hairless,30,2021-05-06,False,1,0,Peluquería,0,Hannah Smith,1
8896,42,Tracey,Sphynx - Hairless Cat,1000,2021-06-17,True,1,0,Operación de pata,0,Matthew Sampson,1
8897,65,Nicole,boxer,20,2021-06-08,True,0,1,Cortar uñas,0,David Gonzalez,1
8898,77,Kayla,Javanese,30,2021-06-11,False,1,0,Peluquería,1,Joseph Page,1
8899,77,Deanna,eskimo_dog,20,2021-06-06,False,0,1,Cortar uñas,0,Ricky Martin,1
8900,84,Anna,Extra-Toes Cat - Hemingway Polydactyl,30,2021-05-20,0,1,0,Desparasitación,0,Craig Goodwin,0
8901,34,Carla,tibetan_mastiff,50,2021-05-15,True,0,1,Vacunación,0,Jennifer White,1
8902,29,Brittany,afghan_hound,30,2021-05-15,False,0,1,Peluquería,1,Larry Miller,1
8903,65,Kathleen,Siberian,30,2021-05-18,True,1,0,Peluquería,0,Samantha Holloway,1
8904,42,Dana,boxer,30,2021-06-29,True,0,1,Peluquería,0,Sharon Powell,1
8905,48,Carla,collie,30,2021-06-15,0,0,1,Peluquería,0,Alexandra Sanders,0
8906,84,Joshua,Canadian Hairless,50,2021-06-06,0,1,0,Vacunación,0,Curtis Bush,0
8907,42,Katie,schipperke,50,2021-06-05,True,0,1,Vacunación,1,Christine Combs,1
8908,52,Margaret,Norwegian Forest Cat,40,2021-05-31,0,1,0,Baño médico,1,Jacob Wood,0
8909,41,Gregory,boxer,40,2021-06-13,0,0,1,Baño médico,1,Robert Duke,0
8910,99,Michael,Chausie,50,2021-05-06,False,1,0,Vacunación,0,Jennifer Gregory,1
8911,51,Benjamin,Burmilla,50,2021-05-08,0,1,0,Vacunación,0,Richard Bowen,0
8912,42,Jamie,lhasa,20,2021-06-04,True,0,1,servicio general,1,Jerry Wheeler,1
8913,12,Jamie,german_short-haired_pointer,80,2021-05-30,True,0,1,castración,1,Brianna Rich,1
8914,47,Jennifer,bedlington_terrier,1000,2021-05-01,0,0,1,Operación de pata,0,Peter Vega,0
8915,97,Jennifer,Pixiebob,30,2021-06-30,True,1,0,Desparasitación,0,Stefanie Wu,1
8916,62,Kristie,Exotic Shorthair,80,2021-05-27,True,1,0,castración,1,Jason Holt,1
8917,81,Michael,Tortoiseshell,20,2021-05-18,True,1,0,Cortar uñas,1,Sharon Willis,1
8918,62,Kathleen,dandie_dinmont,30,2021-05-25,True,0,1,Desparasitación,1,David Powers,1
8919,88,Kristine,kuvasz,40,2021-05-11,0,0,1,Baño médico,1,Maria Vega,0
8920,37,Joe,soft-coated_wheaten_terrier,1000,2021-06-13,0,0,1,Operación de pata,0,Sarah Lopez,0
8921,51,Bobby,Siberian,20,2021-06-05,0,1,0,Cortar uñas,1,Carol Smith,0
8922,34,Keith,toy_poodle,30,2021-05-16,True,0,1,Desparasitación,0,Michael Rogers,1
8923,69,Marcus,soft-coated_wheaten_terrier,30,2021-06-02,True,0,1,Peluquería,1,Amy Perry,1
8924,66,Jennifer,maltese_dog,30,2021-06-11,0,0,1,Desparasitación,0,Kristin Larson,0
8925,69,Michael,saluki,50,2021-05-19,False,0,1,Vacunación,0,Edwin Schmidt,1
8926,36,Regina,Dilute Tortoiseshell,80,2021-05-21,True,1,0,castración,1,Christina Cooper,1
8927,42,Karen,papillon,30,2021-05-25,True,0,1,Desparasitación,1,Kaylee James,1
8928,41,Allison,Chausie,1000,2021-05-02,0,1,0,Operación de pata,1,Karen Torres,0
8929,9,Michael,Domestic Medium Hair,80,2021-06-15,True,1,0,castración,1,Edward Anderson,1
8930,47,Kara,American Curl,80,2021-05-02,0,1,0,castración,0,Rodney Miller,0
8931,29,Robert,english_springer,20,2021-06-25,False,0,1,servicio general,0,Jennifer Nguyen,1
8932,74,Scott,Oriental Long Hair,1000,2021-05-25,0,1,0,Operación de pata,1,Brian Peterson,0
8933,49,Cody,Abyssinian,80,2021-05-19,True,1,0,castración,1,Denise Carlson,1
8934,97,Kristin,Norwegian Forest Cat,30,2021-05-06,False,1,0,Peluquería,0,Christine Haas,1
8935,9,Denise,Russian Blue,40,2021-05-24,True,1,0,Baño médico,0,Alejandro Santos,1
8936,13,Helen,Tabby,30,2021-05-13,False,1,0,Peluquería,1,Elizabeth Murray,1
8937,47,Penny,cocker_spaniel,50,2021-05-02,0,0,1,Vacunación,0,James Wilson,0
8938,74,Leah,border_terrier,50,2021-05-29,0,0,1,Vacunación,1,Karen Anthony,0
8939,36,Kim,dandie_dinmont,30,2021-05-21,True,0,1,Peluquería,1,Sophia Freeman,1
8940,91,Kathleen,french_bulldog,30,2021-06-26,0,0,1,Peluquería,1,Lauren Sanders,0
8941,37,Alexis,eskimo_dog,40,2021-05-24,0,0,1,Baño médico,0,Sara Williams,0
8942,35,Kathleen,lhasa,40,2021-06-11,0,0,1,Baño médico,0,Jason Green,0
8943,48,David,kuvasz,40,2021-06-17,0,0,1,Baño médico,1,Anthony Bradford,0
8944,41,Kristie,borzoi,20,2021-05-13,0,0,1,Cortar uñas,1,Alexandria Brown,0
8945,8,Derrick,Chausie,50,2021-05-07,0,1,0,Vacunación,0,Michael Thompson,0
8946,1,James,Havana,40,2021-06-30,0,1,0,Baño médico,0,James Cruz,0
8947,29,Angela,french_bulldog,50,2021-06-08,False,0,1,Vacunación,1,James Wilson,1
8948,44,Timothy,yorkshire_terrier,30,2021-06-12,True,0,1,Peluquería,0,Lisa Pierce,1
8949,81,Robert,Snowshoe,30,2021-05-01,True,1,0,Desparasitación,1,Rebekah Nguyen,1
8950,85,Kristine,dandie_dinmont,30,2021-06-21,0,0,1,Peluquería,0,Gregory Vance,0
8951,77,Kevin,vizsla,30,2021-06-28,False,0,1,Desparasitación,1,Gregory Berry,1
8952,93,Amanda,American Bobtail,80,2021-05-30,True,1,0,castración,0,Mrs. Michelle Hicks,1
8953,74,Brianna,malamute,1000,2021-05-09,0,0,1,Operación de pata,0,Jennifer Wright,0
8954,85,Kim,doberman,30,2021-05-06,0,0,1,Peluquería,0,Matthew Mitchell,0
8955,14,Alexis,japanese_spaniel,1000,2021-05-16,False,0,1,Operación de pata,0,Bryan Hensley,1
8956,59,Anna,lhasa,30,2021-05-24,False,0,1,Desparasitación,0,Carlos Smith,1
8957,91,Kristine,Extra-Toes Cat - Hemingway Polydactyl,30,2021-06-16,0,1,0,Peluquería,1,Kristy Perez,0
8958,66,Robert,dhole,20,2021-06-06,0,0,1,servicio general,0,Beth Crawford,0
8959,22,Veronica,Cornish Rex,20,2021-06-06,True,1,0,servicio general,0,Robert Rivas,1
8960,1,Maria,papillon,30,2021-05-27,0,0,1,Desparasitación,1,Zachary Parks,0
8961,47,Lauren,Somali,30,2021-05-07,0,1,0,Desparasitación,1,Kristine Morris,0
8962,82,Anthony,cocker_spaniel,50,2021-05-08,False,0,1,Vacunación,1,Anthony Knight,1
8963,65,Jeffrey,airedale,30,2021-05-30,False,0,1,Peluquería,1,Eric Pena,1
8964,46,Aaron,Snowshoe,80,2021-05-15,0,1,0,castración,1,April Rogers,0
8965,73,Carla,Oriental Short Hair,20,2021-06-28,True,1,0,servicio general,1,Joshua Manning,1
8966,79,Troy,Calico,50,2021-05-13,False,1,0,Vacunación,1,Jamie Johnson,1
8967,48,Hannah,Abyssinian,30,2021-06-22,0,1,0,Desparasitación,1,Jay Cunningham,0
8968,98,Joshua,french_bulldog,40,2021-06-21,0,0,1,Baño médico,1,Catherine Yates,0
8969,98,Thomas,afghan_hound,50,2021-06-10,0,0,1,Vacunación,1,Monica Carter,0
8970,93,Amanda,afghan_hound,30,2021-06-26,True,0,1,Peluquería,1,Jennifer Weeks,1
8971,84,Lisa,collie,20,2021-05-26,0,0,1,Cortar uñas,0,Rebecca Schmidt,0
8972,37,Tyler,Exotic Shorthair,30,2021-06-10,0,1,0,Peluquería,1,Matthew Allen DDS,0
8973,73,Tammy,newfoundland,1000,2021-06-26,True,0,1,Operación de pata,1,Bethany Carter,1
8974,91,Jamie,miniature_poodle,30,2021-05-25,0,0,1,Peluquería,0,Xavier Dixon,0
8975,51,Patricia,doberman,50,2021-05-23,0,0,1,Vacunación,0,Mark Ross,0
8976,85,John,Chausie,30,2021-06-02,0,1,0,Peluquería,1,Mary Wilson,0
8977,10,Kim,British Shorthair,80,2021-06-08,0,1,0,castración,0,Monica Benitez,0
8978,85,Jennifer,toy_terrier,30,2021-06-14,0,0,1,Peluquería,1,Dr. Sherri Gibson PhD,0
8979,44,Marcus,basenji,30,2021-06-20,True,0,1,Peluquería,0,Laura Hebert,1
8980,49,Karen,Pixiebob,40,2021-06-10,True,1,0,Baño médico,1,Rhonda Wells,1
8981,5,Sarah,basenji,80,2021-05-05,False,0,1,castración,0,Jason Short,1
8982,5,Curtis,Burmilla,1000,2021-06-04,False,1,0,Operación de pata,0,Jamie Vega,1
8983,46,Michelle,Burmilla,80,2021-05-21,0,1,0,castración,0,Theresa Branch,0
8984,22,David,welsh_springer_spaniel,20,2021-06-09,True,0,1,Cortar uñas,0,Jennifer Ortiz,1
8985,84,Ryan,Ragdoll,50,2021-06-02,0,1,0,Vacunación,1,Eric Hoffman,0
8986,53,Samuel,Burmese,40,2021-06-24,True,1,0,Baño médico,0,Andrea Carrillo,1
8987,88,Cassandra,border_terrier,50,2021-05-26,0,0,1,Vacunación,0,Emily Ellis,0
8988,82,Cheryl,Japanese Bobtail,1000,2021-05-11,False,1,0,Operación de pata,1,Richard Evans,1
8989,87,Cody,greater_swiss_mountain_dog,50,2021-06-28,True,0,1,Vacunación,1,Katrina Rodriguez,1
8990,34,Luis,Ragdoll,20,2021-06-11,False,1,0,Cortar uñas,1,Patricia Hernandez,1
8991,65,Deborah,Chartreux,20,2021-05-30,False,1,0,servicio general,1,Richard Chandler,1
8992,46,Sarah,afghan_hound,40,2021-05-08,0,0,1,Baño médico,1,Sarah Keller,0
8993,90,Michael,eskimo_dog,80,2021-05-20,0,0,1,castración,0,Hannah Fischer,0
8994,66,Sally,japanese_spaniel,20,2021-05-09,0,0,1,servicio general,1,Gabrielle Davis,0
8995,35,Samuel,Siamese,1000,2021-05-16,0,1,0,Operación de pata,1,Joseph Miles,0
8996,9,Dominique,kerry_blue_terrier,20,2021-06-06,True,0,1,servicio general,0,Kelly Edwards,1
8997,22,Tyler,Dilute Calico,30,2021-05-21,True,1,0,Desparasitación,0,Megan Reed,1
8998,73,Luis,Canadian Hairless,80,2021-06-15,True,1,0,castración,0,Mrs. Stephanie Smith,1
8999,29,Kevin,Siberian,50,2021-06-24,False,1,0,Vacunación,0,Ryan Mitchell,1
9000,85,Jennifer,York Chocolate,80,2021-05-30,0,1,0,castración,1,Joanna Thomas,0
9001,13,Marie,American Bobtail,50,2021-06-11,False,1,0,Vacunación,1,Brianna Good,1
9002,91,Sylvia,Applehead Siamese,20,2021-06-26,0,1,0,servicio general,1,Matthew Mccoy,0
9003,44,Allison,Sphynx - Hairless Cat,50,2021-05-14,True,1,0,Vacunación,0,Elizabeth Campbell,1
9004,42,Julie,basset,40,2021-05-08,True,0,1,Baño médico,0,Theresa White,1
9005,22,Erika,Siberian,40,2021-06-23,False,1,0,Baño médico,0,David Jones,1
9006,66,Kathleen,saluki,20,2021-05-21,0,0,1,Cortar uñas,1,Christopher Reid,0
9007,59,Kathleen,Applehead Siamese,1000,2021-06-28,False,1,0,Operación de pata,0,Maureen King,1
9008,52,Donna,soft-coated_wheaten_terrier,30,2021-05-21,0,0,1,Peluquería,0,Stacy House,0
9009,84,William,french_bulldog,40,2021-06-03,0,0,1,Baño médico,0,Jennifer Castro,0
9010,77,Tyler,Balinese,80,2021-06-03,False,1,0,castración,1,Julie Young,1
9011,66,Helen,malinois,80,2021-05-31,0,0,1,castración,0,Kim Hartman,0
9012,81,Cassandra,shih-tzu,20,2021-05-23,True,0,1,Cortar uñas,1,Ryan Wright,1
9013,81,Kim,Extra-Toes Cat - Hemingway Polydactyl,1000,2021-05-16,False,1,0,Operación de pata,0,Robert Snyder,1
9014,73,Tyler,french_bulldog,20,2021-06-09,True,0,1,servicio general,1,Laura Roberts,1
9015,44,Angela,Applehead Siamese,30,2021-05-15,True,1,0,Peluquería,1,Eric Harris,1
9016,82,Robert,greater_swiss_mountain_dog,30,2021-06-17,False,0,1,Desparasitación,0,Richard Brown,1
9017,62,Thomas,Maine Coon,40,2021-06-16,True,1,0,Baño médico,1,Corey Spencer,1
9018,14,Bobby,Chausie,50,2021-06-17,False,1,0,Vacunación,0,Courtney Johnson,1
9019,90,Zachary,Silver,80,2021-06-03,0,1,0,castración,1,Connor Barr,0
9020,31,Russell,schipperke,20,2021-06-05,True,0,1,Cortar uñas,1,Andrew Arnold,1
9021,29,Sally,kerry_blue_terrier,50,2021-05-19,False,0,1,Vacunación,0,Amy Morales MD,1
9022,44,Dennis,malinois,20,2021-05-04,True,0,1,servicio general,1,Joan Wallace,1
9023,10,Jacob,toy_poodle,80,2021-05-20,0,0,1,castración,1,Richard Griffith,0
9024,65,Lori,British Shorthair,50,2021-06-15,True,1,0,Vacunación,0,Jeffrey Payne,1
9025,81,Nicole,airedale,30,2021-05-21,True,0,1,Peluquería,0,Melissa Scott,1
9026,81,Jennifer,toy_terrier,30,2021-06-16,True,0,1,Desparasitación,0,Amy Mann,1
9027,95,Leonard,Bombay,20,2021-05-19,0,1,0,Cortar uñas,0,Amy Williams,0
9028,66,Adrienne,Javanese,1000,2021-06-25,0,1,0,Operación de pata,1,David Webb,0
9029,52,Carla,Munchkin,80,2021-05-29,0,1,0,castración,0,Kevin Hutchinson,0
9030,82,Anthony,papillon,50,2021-06-30,False,0,1,Vacunación,0,Jon Savage,1
9031,80,Adrienne,west_highland_white_terrier,40,2021-05-13,0,0,1,Baño médico,1,Debra Crawford,0
9032,66,Barbara,Manx,20,2021-06-28,0,1,0,servicio general,1,Robert Garcia,0
9033,73,Angela,Abyssinian,20,2021-06-18,True,1,0,servicio general,1,Norma Mcconnell,1
9034,41,Timothy,english_springer,40,2021-05-30,0,0,1,Baño médico,0,Barry Matthews,0
9035,37,Jeffrey,toy_poodle,30,2021-05-05,0,0,1,Desparasitación,1,Barbara Fox,0
9036,27,Donna,Tabby,30,2021-06-07,False,1,0,Desparasitación,1,Susan Barrett,1
9037,62,Jasmin,Dilute Calico,50,2021-06-30,True,1,0,Vacunación,1,Kathleen Clark,1
9038,87,Dennis,Calico,20,2021-06-26,False,1,0,Cortar uñas,0,Bonnie Simmons,1
9039,97,Cheryl,Ocicat,30,2021-06-28,True,1,0,Desparasitación,1,Melinda Gregory,1
9040,22,Carla,shih-tzu,30,2021-05-27,True,0,1,Peluquería,0,Keith Duncan,1
9041,49,Tammy,tibetan_mastiff,20,2021-06-01,True,0,1,servicio general,0,Cheryl Barber MD,1
9042,42,Teresa,maltese_dog,30,2021-06-14,True,0,1,Peluquería,0,Linda French,1
9043,35,Erika,norwegian_elkhound,50,2021-06-23,0,0,1,Vacunación,1,Amanda Rocha,0
9044,82,David,Dilute Tortoiseshell,20,2021-06-07,False,1,0,servicio general,0,Leslie Arnold,1
9045,8,Zachary,Maine Coon,30,2021-06-23,0,1,0,Peluquería,0,Alex Strickland,0
9046,44,Eugene,Somali,80,2021-05-14,True,1,0,castración,0,Cody Fitzgerald,1
9047,84,Gregory,Oriental Short Hair,40,2021-05-13,0,1,0,Baño médico,0,Alexandra Francis,0
9048,13,Michelle,chihuahua,30,2021-05-18,False,0,1,Peluquería,1,Jeffrey Jones,1
9049,41,Jeremy,toy_poodle,20,2021-06-17,0,0,1,Cortar uñas,1,Heather Turner,0
9050,27,Kathleen,Oriental Short Hair,1000,2021-05-17,True,1,0,Operación de pata,1,Ann Burnett,1
9051,66,Eric,Tabby,1000,2021-05-09,0,1,0,Operación de pata,1,Russell Thompson,0
9052,81,Melissa,great_pyrenees,80,2021-06-19,True,0,1,castración,0,Aaron Vega,1
9053,72,Brittany,Devon Rex,50,2021-05-17,True,1,0,Vacunación,0,Sarah Hanson,1
9054,90,Tyler,cocker_spaniel,30,2021-06-19,0,0,1,Desparasitación,1,Yvonne Wallace,0
9055,66,Jeffrey,Siamese,30,2021-06-27,0,1,0,Desparasitación,0,Jeffery Baker,0
9056,87,Julie,Burmilla,40,2021-05-07,True,1,0,Baño médico,1,Jacqueline Farrell,1
9057,65,Steven,Balinese,50,2021-05-31,True,1,0,Vacunación,0,Taylor Gonzalez,1
9058,52,Ryan,Oriental Short Hair,30,2021-06-22,0,1,0,Peluquería,1,Sherry Mathews,0
9059,91,Curtis,saluki,20,2021-06-06,0,0,1,servicio general,1,Kelsey Conley,0
9060,36,Valerie,Oriental Long Hair,80,2021-06-01,False,1,0,castración,1,Steven Gomez,1
9061,81,Gregory,boxer,80,2021-06-11,True,0,1,castración,0,Curtis Chan,1
9062,31,Luis,bedlington_terrier,20,2021-05-15,True,0,1,Cortar uñas,1,Joshua Dunn,1
9063,97,Anna,Canadian Hairless,40,2021-05-04,False,1,0,Baño médico,1,Kayla Mann,1
9064,49,James,beagle,30,2021-05-29,True,0,1,Desparasitación,1,April Hansen,1
9065,65,Robin,Russian Blue,40,2021-06-18,True,1,0,Baño médico,0,Stephanie Ochoa,1
9066,47,Harry,collie,40,2021-06-14,0,0,1,Baño médico,1,John Hicks,0
9067,79,Cheryl,doberman,1000,2021-06-17,False,0,1,Operación de pata,0,Kerry Smith,1
9068,49,Tyler,Siberian,50,2021-06-24,True,1,0,Vacunación,1,Joshua Scott,1
9069,98,Eugene,Japanese Bobtail,30,2021-06-01,0,1,0,Desparasitación,0,Rebecca Adkins,0
9070,62,Anna,chihuahua,30,2021-06-15,True,0,1,Desparasitación,0,Curtis Byrd,1
9071,49,Dalton,Tabby,80,2021-06-28,True,1,0,castración,1,Phillip Franklin,1
9072,91,Barbara,Silver,30,2021-06-26,0,1,0,Peluquería,1,Richard Pugh,0
9073,36,Samantha,norwegian_elkhound,20,2021-05-22,True,0,1,servicio general,1,Jamie Vega,1
9074,90,Aaron,Ragdoll,30,2021-05-17,0,1,0,Peluquería,1,Robert Carson,0
9075,1,Michelle,border_terrier,40,2021-06-24,0,0,1,Baño médico,1,Jennifer Taylor,0
9076,13,Kristin,Applehead Siamese,50,2021-06-10,False,1,0,Vacunación,1,Jeremy Ritter,1
